POLL_ID,CO...2,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO...15,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY,fulladdress,lon,lat,address
4389,4,1,17,1,13604,Dogwood Elementary School Gym,7215 Dogwood Road,NA,Baltimore,MD,21244,1,44B,7,3,2,1,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,7215 Dogwood Road Baltimore MD 21244,-76.7633188,39.3200822,"7215 dogwood rd, windsor mill, md 21244, usa"
4392,4,11,21,1,13025,Carney Elementary School Cafe,3131 E. Joppa Road,NA,Baltimore,MD,-21234,1,8,3,3,2,5,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3131 E. Joppa Road Baltimore MD -21234,-76.5200663,39.3931513,"3131 e joppa rd, parkville, md 21234, usa"
4408,4,9,28,1,13926,Halstead Academy Gym,1111 Halstead Road,NA,Baltimore,MD,-21234,1,8,2,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1111 Halstead Road Baltimore MD -21234,-76.5723026,39.3769552,"1111 halstead rd, baltimore, md 21234, usa"
4409,4,14,14,1,13838,Fullerton Elementary School Cafe,4400 Fullerton Avenue,NA,Baltimore,MD,-21236,1,8,3,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,4400 Fullerton Avenue Baltimore MD -21236,-76.51860959999999,39.3604309,"4400 fullerton ave, nottingham, md 21236, usa"
4431,3,26,20,1,10140,School No. 231,3536 Brehms Lane,NA,Baltimore,MD,21213,1,45,7,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3536 Brehms Lane Baltimore MD 21213,-76.5662917,39.3214397,"3536 brehms ln, baltimore, md 21213, usa"
4432,3,27,17,1,10116,School No. 212,2800 Ailsa Avenue,NA,Baltimore,MD,-21214,1,43,7,8,6,3,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,2800 Ailsa Avenue Baltimore MD -21214,-76.56941309999999,39.34923920000001,"2800 ailsa ave, baltimore, md 21214, usa"
4433,3,28,7,1,13889,School No. 64 Liberty Elementary School,3901 Maine Avenue,NA,Baltimore,MD,21207,1,41,7,8,6,8,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3901 Maine Avenue Baltimore MD 21207,-76.6843473,39.3263526,"3901 maine ave, baltimore, md 21207, usa"
4434,4,3,14,1,13920,Woodholme Elementary School Rec Council Room,300 Mount Wilson Lane,NA,Baltimore,MD,21208,1,11,3,3,2,2,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,300 Mount Wilson Lane Baltimore MD 21208,-76.749636,39.3898768,"300 mt wilson ln, pikesville, md 21208, usa"
4435,4,15,25,1,13922,Gunpowder VFW 10067 Hall,6309 Ebenezer Road,NA,Baltimore,MD,21220,1,7,2,3,2,6,NA,NA,NA,2,O,1,1,NA,NA,NA,NA,6309 Ebenezer Road Baltimore MD 21220,-76.4016635,39.3642846,"6309 ebenezer rd, middle river, md 21220, usa"
4611,3,21,1,1,11406,School No. 22,800 Scott Street,NA,Baltimore,MD,-21230,1,40,3,8,6,11,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,800 Scott Street Baltimore MD -21230,-76.6292045,39.2811575,"800 scott st, baltimore, md 21230, usa"
4754,4,15,26,1,11174,Seneca Elementary School Cafeteria,545 Carrollwood Road,NA,Baltimore,MD,-21220,1,7,2,3,2,6,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,545 Carrollwood Road Baltimore MD -21220,-76.3911296,39.3294167,"545 carrollwood rd, middle river, md 21220, usa"
4837,3,25,17,1,11414,School No. 226,1207 Pine Heights Avenue,NA,Baltimore,MD,-21229,1,40,7,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1207 Pine Heights Avenue Baltimore MD -21229,-76.6738792,39.2677918,"1207 pine heights ave, baltimore, md 21229, usa"
4838,3,25,18,1,11414,School No. 226,1207 Pine Heights Avenue,NA,Baltimore,MD,-21229,1,40,7,8,6,10,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,1207 Pine Heights Avenue Baltimore MD -21229,-76.6738792,39.2677918,"1207 pine heights ave, baltimore, md 21229, usa"
4839,3,26,32,1,10140,School No. 231,3536 Brehms Lane,NA,Baltimore,MD,21213,1,45,2,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3536 Brehms Lane Baltimore MD 21213,-76.5662917,39.3214397,"3536 brehms ln, baltimore, md 21213, usa"
4840,3,26,33,1,10139,School No. 248,3880 Sinclair Lane,NA,Baltimore,MD,-21213,1,45,2,8,6,13,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3880 Sinclair Lane Baltimore MD -21213,-76.5607892,39.3150658,"3880 sinclair ln, baltimore, md 21213, usa"
4954,4,2,30,1,10272,Windsor Mill Middle School Gym,8300 Windsor Mill Road,NA,Baltimore,MD,21244,1,44B,7,3,2,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,8300 Windsor Mill Road Baltimore MD 21244,-76.7863979,39.3528539,"8300 windsor mill rd, windsor mill, md 21244, usa"
4955,4,2,31,1,10273,Featherbed Lane Elementary Primary School Gym,6700 Richardson Road,NA,Baltimore,MD,-21207,1,44B,7,3,2,4,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,6700 Richardson Road Baltimore MD -21207,-76.7381594,39.3223111,"6700 richardson rd, gwynn oak, md 21207, usa"
4963,3,12,13,1,14390,Ghost Precinct - Enoch Pratt Free Library Wavery Branch,400 E. 33rd Street,NA,Baltimore,MD,21218,1,40,7,8,6,14,NA,NA,NA,2,O,NA,NA,NA,NA,NA,NA,400 E. 33rd Street Baltimore MD 21218,-76.6106672,39.3286713,"400 e 33rd st, baltimore, md 21218, usa"
4964,3,13,13,1,10210,School No. 55,3608 Chestnut Avenue,NA,Baltimore,MD,21211,1,40,7,8,6,14,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,3608 Chestnut Avenue Baltimore MD 21211,-76.6299896,39.3321896,"3608 chestnut ave, baltimore, md 21211, usa"
4965,3,19,3,1,10165,School No. 4,30 S. Gilmor Street,NA,Baltimore,MD,-21223,1,44A,7,8,6,9,NA,NA,NA,2,S,1,1,NA,NA,NA,NA,30 S. Gilmor Street Baltimore MD -21223,-76.6426704,39.2868134,"30 s gilmor st, baltimore, md 21223, usa"
4966,3,20,12,1,14391,Ghost Precinct - Academy of Success,525 Hurley Avenue,NA,Baltimore,MD,21223,1,40,7,8,6,10,NA,NA,NA,2,S,NA,NA,NA,NA,NA,NA,525 Hurley Avenue Baltimore MD 21223,-76.6628163,39.2778259,"525 hurley ave, baltimore, md 21223, usa"
4967,3,21,5,1,14392,Ghost Precinct - School No. 22,800 Scott Street,NA,Baltimore,MD,21230,1,46,3,8,6,11,NA,NA,NA,2,S,NA,NA,NA,NA,NA,NA,800 Scott Street Baltimore MD 21230,-76.6292045,39.2811575,"800 scott st, baltimore, md 21230, usa"
NA,3,NA,NA,NA,12527,Southeastern Anchor Library,3601 Eastern Avenue,NA,Baltimore,MD,-21224,NA,-,-,-,-,-,-,-,-,NA,O,1,1,-,NA,NA,EVC-5,3601 Eastern Avenue Baltimore MD -21224,-76.5667653,39.2862538,"3601 eastern ave, baltimore, md 21224, usa"
NA,3,NA,NA,NA,14171,Public Safety Training Center,3500 W Northern Pkwy,NA,Baltimore,MD,21215,1,-,-,-,-,-,-,-,-,NA,S,1,1,-,0,NA,EVC-4,3500 W Northern Pkwy Baltimore MD 21215,-76.683106,39.35447,"3500 w northern pkwy, baltimore, md 21215, usa"
NA,3,NA,NA,NA,14172,Westside Skill Center,4501 Edmondson Ave,NA,Baltimore,MD,21229,1,-,-,-,-,-,-,-,-,NA,T,1,1,-,0,NA,EVC-1,4501 Edmondson Ave Baltimore MD 21229,-76.69122569999999,39.2928647,"4501 edmondson ave, baltimore, md 21229, usa"
NA,3,NA,NA,NA,14291,League for People with Disabilities,1111 East Cold Spring Lane,NA,Baltimore,MD,21239,1,-,-,-,-,-,-,-,-,NA,T,1,1,-,NA,NA,EVC-2,1111 East Cold Spring Lane Baltimore MD 21239,-76.5985765,39.34460929999999,"1111 e cold spring ln, baltimore, md 21239, usa"
NA,3,NA,NA,NA,14292,Mount Pleasant Church & Ministries,6000 Radecke Avenue,NA,Baltimore,MD,21206,1,-,-,-,-,-,-,-,-,NA,C,0,1,-,NA,NA,EVC-3,6000 Radecke Avenue Baltimore MD 21206,-76.5275638,39.331803,"6000 radecke ave, baltimore, md 21206, usa"
NA,3,NA,NA,NA,14604,University of Maryland Community Engagement Center,870 W. Baltimore Street,NA,Baltimore,MD,21201,1,-,-,-,-,-,-,-,-,NA,S,1,NA,-,1,University of Maryland,EVC-6,870 W. Baltimore Street Baltimore MD 21201,-76.6315801,39.2889889,"870 w baltimore st, baltimore, md 21201, usa"
NA,3,NA,NA,NA,14895,Patapsco Elementary/Middle School,844 Roundview Road,NA,Baltimore,MD,21225,1,-,-,-,-,-,-,-,-,NA,S,NA,NA,-,NA,NA,EVC-7,844 Roundview Road Baltimore MD 21225,-76.6241679,39.2466003,"844 roundview rd, baltimore, md 21225, usa"
NA,4,NA,NA,NA,14601,Victory Villa Community Center,404 E. Compass Road,NA,Baltimore,MD,21220,1,-,-,-,-,-,-,-,-,NA,T,1,NA,-,NA,NA,EVC-6,404 E. Compass Road Baltimore MD 21220,-76.45716730000001,39.336956,"404 compass rd e, middle river, md 21220, usa"
