   POLL_ID,CO,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY
1881,3,15,22,1,10180,Monte Verde Apartments,2503 Violet Avenue,,Baltimore,MD,21215,1,40,7,8,6,6,,,,2,O,1,0,,,,
1882,3,15,23,1,10181,School No. 254,3750 Greenspring Avenue,,Baltimore,MD,21211,1,40,7,8,6,6,,,,2,S,1,1,,,,
1883,3,16,1,1,10159,School No. 35,801 N. Stricker Street,,Baltimore,MD,21217,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1884,3,16,2,1,10159,School No. 35,801 N. Stricker Street,,Baltimore,MD,21217,1,40,7,8,6,9,,,,2,S,1,1,,,,
1885,3,16,3,1,10159,School No. 35,801 N. Stricker Street,,Baltimore,MD,21217,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1886,3,16,4,1,10159,School No. 35,801 N. Stricker Street,,Baltimore,MD,21217,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1887,3,17,1,1,10149,School No. 122 Samuel Coleridge-Taylor,507 W. Preston Street,,Baltimore,MD,21201,1,44A,7,8,6,11,,,,2,S,1,1,,,,
1888,3,17,2,1,10149,School No. 122 Samuel Coleridge-Taylor,507 W. Preston Street,,Baltimore,MD,21201,1,40,7,8,6,11,,,,2,S,1,1,,,,
1889,3,18,1,1,13358,School No. 178,1001 W. Saratoga Street,,Baltimore,MD,21223,1,40,7,8,6,9,,,,2,S,1,1,,,,
1890,3,18,2,1,10162,School No. 10,31 S. Schroeder Street,,Baltimore,MD,21223,1,40,7,8,6,9,,,,2,S,1,1,,,,
1891,3,19,1,1,10163,School No. 95,1400 W.  Lexington Street,,Baltimore,MD,-21223,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1892,3,20,1,1,13912,School No. 150,220 North Bentalou Street,,Baltimore,MD,-21223,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1893,3,20,2,1,10165,School No. 4,30 S. Gilmor Street,,Baltimore,MD,-21223,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1895,3,12,4,1,14657,Enoch Pratt Free Library Waverly Branch,400 E. 33rd Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,O,1,1,,,,
1896,3,12,6,1,10168,School No. 54,2900 Barclay Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,S,1,1,,,,
1897,3,13,6,1,10169,Engine House No. 52,3525 Woodbrook Avenue,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,F,1,0,,,,
1898,3,13,7,1,10170,School No. 24,2235 N. Fulton Avenue,,Baltimore,MD,-21217,1,40,7,8,6,7,,,,2,S,1,1,,,,
1899,3,13,8,1,10171,Beth Am In Town Synagogue,2501 Eutaw Place,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,C,1,1,,,,
1901,3,13,10,1,10172,Reservoir Hill Improvement Council,2001 Park Avenue,,Baltimore,MD,-21217,1,40,7,8,6,7,,,,2,O,1,1,,,,
1902,3,13,9,1,10171,Beth Am In Town Synagogue,2501 Eutaw Place,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,C,1,1,,,,
1903,3,15,10,1,10193,School No. 87,4001 Alto Road,,Baltimore,MD,-21216,1,41,7,8,6,6,,,,2,S,1,0,,,,
1904,3,15,17,1,10178,School No. 29,1600 N. Payson Street,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,S,1,0,,,,
1905,3,15,16,1,10177,School No. 454,2201 Presstman Street,,Baltimore,MD,-21216,1,40,7,8,6,7,,,,2,S,1,0,,,,
1906,3,15,18,1,10155,School No. 107,1300 N. Stricker Street,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,S,1,0,,,,
1907,3,15,19,1,13890,School No. 28,701 Gold Street,,Baltimore,MD,21217,1,44A,7,8,6,7,,,,2,S,1,0,,,,
1908,3,15,20,1,10179,School No. 142,2400 Windsor Avenue,,Baltimore,MD,-21216,1,40,7,8,6,7,,,,2,S,1,0,,,,
1909,3,15,21,1,10169,Engine House No. 52,3525 Woodbrook Avenue,,Baltimore,MD,21217,1,40,7,8,6,7,,,,2,F,1,0,,,,
1910,3,15,24,1,10182,Creative City Charter School #384,2810 Shirley Avenue,,Baltimore,MD,21215,1,40,7,8,6,6,,,,2,T,1,0,,,,
1911,3,15,25,1,10182,Creative City Charter School #384,2810 Shirley Avenue,,Baltimore,MD,21215,1,40,7,8,6,6,,,,2,T,1,0,,,,
1918,3,15,8,1,13888,Liberty Grace Church of God,3400 Copley Road,,Baltimore,MD,21215,1,41,7,8,6,6,,,,2,C,1,1,,,,
1919,3,16,5,1,10155,School No. 107,1300 N. Stricker Street,,Baltimore,MD,21217,1,44A,7,8,6,9,,,,2,S,1,0,,,,
1920,3,16,7,1,10185,School No. 262,851 Braddish Avenue,,Baltimore,MD,-21216,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1921,3,15,1,1,10186,School No. 177,4411 Garrison Boulevard,,Baltimore,MD,-21215,1,41,7,8,6,6,,,,2,S,1,1,,,,
1922,3,15,2,1,10189,School No. 42 Garrison Middle School,3910 Barrington Road,,Baltimore,MD,21207,1,41,7,8,6,6,,,,2,S,1,1,,,,
1923,3,15,3,1,10187,School No. 251,3701 Fernhill Avenue,,Baltimore,MD,-21215,1,41,7,8,6,6,,,,2,S,1,1,,,,
1924,3,15,6,1,10174,School No. 60,2700 Gwynns Falls Parkway,,Baltimore,MD,21216,1,40,7,8,6,7,,,,2,S,1,1,,,,
1925,3,15,4,1,10183,School No. 58,3935 Hilton Road,,Baltimore,MD,21215,1,40,7,8,6,6,,,,2,S,1,1,,,,
1926,3,15,5,1,10183,School No. 58,3935 Hilton Road,,Baltimore,MD,21215,1,40,7,8,6,7,,,,2,S,1,1,,,,
1927,3,15,9,1,13889,School No. 64 Liberty Elementary School,3901 Maine Avenue,,Baltimore,MD,21207,1,41,7,8,6,6,,,,2,S,1,1,,,,
1928,3,15,11,1,10194,School No. 67,1900 Edgewood Street,,Baltimore,MD,21216,1,41,7,8,6,7,,,,2,S,1,1,,,,
1929,3,15,12,1,10175,Enoch Pratt Free Library Walbrook Branch,3203 W. North Avenue,,Baltimore,MD,-21216,1,41,7,8,6,7,,,,2,O,1,0,,,,
1930,3,15,13,1,10175,Enoch Pratt Free Library Walbrook Branch,3203 W. North Avenue,,Baltimore,MD,-21216,1,40,7,8,6,7,,,,2,O,1,0,,,,
1931,3,15,14,1,10174,School No. 60,2700 Gwynns Falls Parkway,,Baltimore,MD,21216,1,40,7,8,6,7,,,,2,S,1,1,,,,
1932,3,16,6,1,14876,School No. 144,2400 Mosher Street,,Baltimore,MD,21216,1,40,7,8,6,9,,,,2,S,,,,,,
1933,3,16,8,1,10185,School No. 262,851 Braddish Avenue,,Baltimore,MD,-21216,1,40,7,8,6,9,,,,2,S,1,1,,,,
1934,3,16,9,1,10196,School No. 145,800 Poplar Grove Street,,Baltimore,MD,-21216,1,40,7,8,6,9,,,,2,S,1,1,,,,
1935,3,16,10,1,14876,School No. 144,2400 Mosher Street,,Baltimore,MD,21216,1,40,7,8,6,9,,,,2,S,,,,,,
1936,3,16,11,1,10198,School No. 63,2777 Presstman Street,,Baltimore,MD,-21216,1,40,7,8,6,9,,,,2,S,1,1,,,,
1937,3,16,12,1,10199,School No. 217,1406 N. Ellamont Street,,Baltimore,MD,21216,1,40,7,8,6,9,,,,2,S,1,1,,,,
1938,3,20,5,1,10201,Hilton Recreation Center,2950 Phelps Lane,,Baltimore,MD,-21229,1,44A,7,8,6,9,,,,2,T,1,1,,,,
1939,3,20,6,1,13613,Mary E. Rodman Recreation Center,3600 West Mulberry Street,,Baltimore,MD,-21229,1,41,7,8,6,8,,,,2,T,1,1,,,,
1941,3,20,7,1,10203,School No. 73,3434 Old Frederick Road,,Baltimore,MD,-21229,1,41,7,8,6,8,,,,2,S,1,1,,,,
1942,3,20,8,1,10203,School No. 73,3434 Old Frederick Road,,Baltimore,MD,-21229,1,44A,7,8,6,8,,,,2,S,1,1,,,,
1943,3,20,9,1,13913,Academy of  Success,525 Hurley Avenue,,Baltimore,MD,-21223,1,44A,7,8,6,10,,,,2,T,0,1,,,,
1944,3,20,10,1,10206,Academy of Success,525 Hurley Avenue,,Baltimore,MD,-21223,1,40,7,8,6,9,,,,2,S,1,1,,,,
1945,3,20,4,1,10200,Voting Machine Warehouse,301 N. Franklintown Road,,Baltimore,MD,-21223,1,44A,7,8,6,9,,,,2,O,1,1,,,,
1946,3,20,3,1,10206,Academy of Success,525 Hurley Avenue,,Baltimore,MD,-21223,1,44A,7,8,6,9,,,,2,S,1,1,,,,
1947,3,28,5,1,10207,Forest Park Senior Center,4801 Liberty Heights Avenue,,Baltimore,MD,-21207,1,41,7,8,6,5,,,,2,T,1,1,,,,
1948,3,28,3,1,10186,School No. 177,4411 Garrison Boulevard,,Baltimore,MD,-21215,1,41,7,8,6,6,,,,2,S,1,1,,,,
1949,3,28,4,1,14037,School No. 224,5545 Kennison Avenue,,Baltimore,MD,21215,1,41,7,8,6,5,,,,2,S,1,,,,,
1950,3,28,8,1,13889,School No. 64 Liberty Elementary School,3901 Maine Avenue,,Baltimore,MD,21207,1,41,7,8,6,8,,,,2,S,1,1,,,,
1952,3,28,13,1,14172,Westside Skill Center Athol Entrance,4501 Edmondson Ave,,Baltimore,MD,21229,1,44A,7,8,6,8,,,,2,T,1,1,,0,,
1953,3,13,11,1,10210,School No. 55,3608 Chestnut Avenue,,Baltimore,MD,21211,1,43,7,8,6,14,,,,2,S,1,1,,,,
1954,3,13,12,1,10210,School No. 55,3608 Chestnut Avenue,,Baltimore,MD,21211,1,40,3,8,6,14,,,,2,S,1,1,,,,
1955,3,28,2,1,14037,School No. 224,5545 Kennison Avenue,,Baltimore,MD,21215,1,41,7,8,6,5,,,,2,S,1,,,,,
1957,3,28,6,1,10207,Forest Park Senior Center,4801 Liberty Heights Avenue,,Baltimore,MD,-21207,1,41,7,8,6,8,,,,2,T,1,1,,,,
1959,3,28,9,1,10213,School No. 201,5025 Dickey Hill Road,,Baltimore,MD,-21207,1,41,7,8,6,8,,,,2,S,1,1,,,,
1960,3,28,11,1,10214,School No. 232,605 Dryden Drive,,Baltimore,MD,21229,1,41,7,8,6,8,,,,2,S,0,1,,,,
1961,3,28,10,1,10214,School No. 232,605 Dryden Drive,,Baltimore,MD,21229,1,41,7,8,6,8,,,,2,S,0,1,,,,
1962,3,28,12,1,10214,School No. 232,605 Dryden Drive,,Baltimore,MD,21229,1,41,7,8,6,8,,,,2,S,0,1,,,,
1963,3,28,14,1,10142,School No. 246 Annex,301 S. Beechfield Avenue,,Baltimore,MD,-21229,1,44A,7,8,6,8,,,,2,S,1,1,,,,
1964,3,28,15,1,10217,School No. 80 West Baltimore,201 North Bend Road,,Baltimore,MD,-21229,1,44A,7,8,6,8,,,,2,S,1,1,,,,
1966,3,27,45,1,13905,St. David's Church,4700 Roland Avenue,,Baltimore,MD,21210,1,41,3,8,6,6,,,,2,C,1,1,,,,
1967,3,27,52,1,10218,Levindale Home,2434 W. Belvedere Avenue,,Baltimore,MD,-21215,1,41,7,8,6,6,,,,2,O,1,1,,,,
1968,3,9,1,1,13887,Church of the Redeemed,4321 Old York Road,,Baltimore,MD,-21212,1,43,7,8,6,4,,,,2,C,1,1,,,,
1969,3,9,2,1,13911,Ellerslie Apartments,601 Wyanoke Avenue,,Baltimore,MD,21218,1,43,7,8,6,4,,,,2,O,1,1,,,,
1970,3,9,6,1,10221,School No. 410,3500 Hillen Road,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,S,1,1,,,,
1971,3,11,3,1,10222,Brown Memorial Church,1316 Park Avenue,,Baltimore,MD,21217,1,40,7,8,6,11,,,,2,C,1,1,,,,
1972,3,12,1,1,10223,1st English Lutheran Church,3807 N. Charles Street,,Baltimore,MD,21218,1,43,3,8,6,14,,,,2,C,1,1,,,,
1973,3,12,2,1,10223,1st English Lutheran Church,3807 N. Charles Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,C,1,1,,,,
1974,3,12,3,1,10224,The Greenmount School,501 W. 30th Street,,Baltimore,MD,-21211,1,43,7,8,6,14,,,,2,S,0,1,,,,
1975,3,12,5,1,14657,Enoch Pratt Free Library Waverly Branch,400 E. 33rd Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,O,1,1,,,,
1976,3,12,7,1,10168,School No. 54,2900 Barclay Street,,Baltimore,MD,21218,1,43,7,8,6,12,,,,2,S,1,1,,,,
1977,3,12,8,1,10225,School No. 53 Brent ES,100 E. 26th Street,,Baltimore,MD,21218,1,43,7,8,6,12,,,,2,S,1,1,,,,
1978,3,12,9,1,10226,Wyman House,123 W. 29th Street,,Baltimore,MD,21218,1,43,7,8,6,12,,,,2,O,1,1,,,,
1979,3,12,11,1,10228,School No. 39 Dallas F. Nicholas Sr,201 East 21st Street,,Baltimore,MD,-21218,1,43,7,8,6,12,,,,2,S,1,1,,,,
1980,3,12,10,1,10225,School No. 53 Brent ES,100 E. 26th Street,,Baltimore,MD,21218,1,43,7,8,6,12,,,,2,S,1,1,,,,
1981,3,12,12,1,11963,School No. 336 Baltimore Montessori,1600 Guilford Avenue,,Baltimore,MD,21202,1,45,7,8,6,12,,,,2,S,1,1,,,,
1984,3,14,1,1,10231,Mt. Royal Recreation Center,120 W. Mosher Street,,Baltimore,MD,-21217,1,40,7,8,6,11,,,,2,T,1,1,,,,
1985,3,14,2,1,10231,Mt. Royal Recreation Center,120 W. Mosher Street,,Baltimore,MD,-21217,1,40,7,8,6,11,,,,2,T,1,1,,,,
1986,3,5,2,1,11883,School No. 414 Paul Dunbar High,1400 Orleans Street,,Baltimore,MD,21231,1,45,7,8,6,12,,,,2,S,1,1,,,,
1988,3,6,2,1,10234,School No. 27,100 N. Chester Street,,Baltimore,MD,-21231,1,46,7,8,6,13,,,,2,S,1,1,,,,
1989,3,6,3,1,10234,School No. 27,100 N. Chester Street,,Baltimore,MD,-21231,1,45,7,8,6,13,,,,2,S,1,1,,,,
1990,3,6,4,1,10234,School No. 27,100 N. Chester Street,,Baltimore,MD,-21231,1,46,7,8,6,13,,,,2,S,1,1,,,,
1991,3,7,1,1,11883,School No. 414 Paul Dunbar High,1400 Orleans Street,,Baltimore,MD,21231,1,45,7,8,6,12,,,,2,S,1,1,,,,
1992,3,7,2,1,13990,School No. 13,600 N. Patterson Park Avenue,,Baltimore,MD,21205,1,45,7,8,6,13,,,,2,S,,,,,,
1993,3,7,3,1,13990,School No. 13,600 N. Patterson Park Avenue,,Baltimore,MD,21205,1,45,7,8,6,13,,,,2,S,,,,,,
1994,3,7,4,1,14656,The Elevation Chapel AME Church,2931 E. Madison Street,,Baltimore,MD,21205,1,45,7,8,6,13,,,,2,C,1,1,,,,
1997,3,8,4,1,10240,School No. 37,1919 N. Broadway,,Baltimore,MD,21213,1,45,7,8,6,14,,,,2,S,1,1,,,,
1998,3,8,5,1,10240,School No. 37,1919 N. Broadway,,Baltimore,MD,21213,1,45,7,8,6,12,,,,2,S,1,1,,,,
2000,3,8,6,1,10241,School No. 250,1400 N. Caroline Street,,Baltimore,MD,21213,1,45,7,8,6,12,,,,2,S,1,1,,,,
2001,3,8,7,1,13182,Collington Square Recreation Center,1409 North Collington Avenue,,Baltimore,MD,-21213,1,45,7,8,6,13,,,,2,T,1,1,,,,
2002,3,8,8,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,,Baltimore,MD,-21213,1,43,3,8,6,3,,,,2,O,1,1,,,,
2003,3,8,9,1,11374,The Maryland State Boys Choir Center For the Arts,3400 Norman Avenue,,Baltimore,MD,-21213,1,45,3,8,6,3,,,,2,O,1,1,,,,
2004,3,8,10,1,10244,School No. 85 Ft. Worthington Elem,2701 E. Oliver Street,,Baltimore,MD,21213,1,45,7,8,6,13,,,,2,S,1,1,,,,
2005,3,8,11,1,10245,School No. 86,2625 E. Federal Street,,Baltimore,MD,-21213,1,45,7,8,6,13,,,,2,S,1,1,,,,
2007,3,9,8,1,10248,Coldstream Recreation Center,1401 Fillmore Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,T,1,1,,,,
2008,3,9,9,1,10251,School No. 31,1400 Exeter Hall Avenue,,Baltimore,MD,-21218,1,43,7,8,6,14,,,,2,S,1,1,,,,
2009,3,9,10,1,10250,Engine House No. 31,3123 Greenmount Avenue,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,F,1,1,,,,
2010,3,9,11,1,10251,School No. 31,1400 Exeter Hall Avenue,,Baltimore,MD,-21218,1,43,7,8,6,14,,,,2,S,1,1,,,,
2011,3,9,12,1,10248,Coldstream Recreation Center,1401 Fillmore Street,,Baltimore,MD,21218,1,43,7,8,6,14,,,,2,T,1,1,,,,
2012,3,9,13,1,11923,School No. 7,2000 Cecil Avenue,,Baltimore,MD,-21218,1,45,7,8,6,12,,,,2,S,1,1,,,,
2013,3,9,14,1,11923,School No. 7,2000 Cecil Avenue,,Baltimore,MD,-21218,1,43,7,8,6,12,,,,2,S,1,1,,,,
2014,3,9,15,1,10253,Dawson Center,1400 E. Federal Street,,Baltimore,MD,21213,1,45,7,8,6,12,,,,2,T,1,1,,,,
2017,3,10,1,1,10147,School No. 16,1101 Valley Street,,Baltimore,MD,21202,1,45,7,8,6,12,,,,2,S,1,1,,,,
2018,3,10,2,1,10255,New Waters Tower,1400 E. Madison Street,,Baltimore,MD,-21205,1,45,7,8,6,12,,,,2,O,1,1,,,,
2019,3,6,1,1,10239,School No. 83,200 N. Lakewood Avenue,,Baltimore,MD,21224,1,46,7,8,6,13,,,,2,S,1,1,,,,
2020,3,19,2,1,10165,School No. 4,30 S. Gilmor Street,,Baltimore,MD,-21223,1,40,7,8,6,9,,,,2,S,1,1,,,,
2022,3,20,11,1,10257,School No. 98,424 S. Pulaski Street,,Baltimore,MD,-21223,1,40,7,8,6,9,,,,2,S,1,1,,,,
2023,4,2,19,1,10258,Granite Presbyterian Church Hall,10637 Old Court Road,,Woodstock,MD,-21163,1,10,7,3,2,4,,,,2,C,1,1,,,,
2024,4,2,12,1,10259,Liberty Senior Center M/P Rm,3525 Resource Drive,,Randallstown,MD,-21133,1,10,2,3,2,4,,,,2,T,1,1,,,,
2025,4,2,18,1,13017,Hernwood Elementary School Cafeteria,9919 Marriottsville Road,,Randallstown,MD,-21133,1,10,7,3,2,4,,,,2,S,1,1,,,,
2026,4,2,6,1,11588,Milford Mill Academy Gym,3800 Washington Avenue,,Baltimore,MD,21244,1,10,7,3,2,4,,,,2,S,1,1,,,,
2027,4,2,9,1,10262,Scotts Branch Elementary School Gym,8220 Tawnmoore Road,,Baltimore,MD,-21244,1,10,7,3,2,4,,,,2,S,1,1,,,,
2028,4,2,10,1,10263,Winfield Elementary School Gym,8300 Carlson Lane,,Baltimore,MD,-21244,1,10,2,3,2,4,,,,2,S,1,1,,,,
2029,4,1,6,1,10264,Edmondson Heights Elementary School Gym,1600 Langford Road,,Baltimore,MD,-21207,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2030,4,1,7,1,13552,Westowne Elementary School Cafeteria,401 Harlem Lane,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2031,4,1,8,1,13552,Westowne Elementary School Gym,401 Harlem Lane,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2032,4,1,9,1,12809,Banneker Community Center Gym,27 Main Avenue,,Baltimore,MD,-21228,1,12,7,3,2,1,,,,2,T,1,1,,,,
2033,4,1,10,1,13010,Hillcrest Elementary School Cafeteria,1500 Frederick Road,,Baltimore,MD,-21228,1,12,7,3,2,1,,,,2,S,1,1,,,,
2034,4,1,11,1,10269,St. Paul Lutheran Church Hall,2001 Old Frederick Road,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,C,1,1,,,,
2035,4,1,12,1,10270,Catonsville Middle School Cafeteria,2301 Edmondson Avenue,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2036,4,1,2,1,10271,Chadwick Elementary School Gym,1918 Winder Road,,Baltimore,MD,-21244,1,10,7,3,2,1,,,,2,S,1,1,,,,
2037,4,2,11,1,10272,Windsor Mill Middle School Cafeteria,8300 Windsor Mill Road,,Baltimore,MD,21244,1,10,7,3,2,4,,,,2,S,1,1,,,,
2038,4,2,3,1,10273,Featherbed Lane Elementary Primary School Cafe,6700 Richardson Road,,Baltimore,MD,-21207,1,10,7,3,2,4,,,,2,S,1,1,,,,
2039,4,2,1,1,13011,Powhatan Elementary School Gym,3300 Kelox Road,,Baltimore,MD,-21207,1,44B,7,3,2,4,,,,2,S,1,1,,,,
2040,4,2,2,1,13011,Powhatan Elementary School Cafeteria,3300 Kelox Road,,Baltimore,MD,-21207,1,44B,7,3,2,4,,,,2,S,1,1,,,,
2041,4,2,5,1,10276,Hebbville Elementary School M/P Rm,3335 Washington Avenue,,Baltimore,MD,-21244,1,10,7,3,2,4,,,,2,S,1,1,,,,
2042,4,3,1,1,11581,Augsburg Lutheran Home Rec Room,6811 Campfield Road,,Baltimore,MD,-21207,1,44B,7,3,2,4,,,,2,O,1,1,,,,
2043,4,1,3,1,13012,Woodbridge Elementary School Gym,1410 Pleasant Valley Drive,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2044,4,1,4,1,13012,Woodbridge Elementary School Cafeteria,1410 Pleasant Valley Drive,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2045,4,1,5,1,10280,Johnnycake Elementary School M/P Rm,5910 Craigmont Road,,Baltimore,MD,-21228,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2046,4,1,1,1,10281,Woodlawn High School Cafeteria,1801 Woodlawn Drive,,Baltimore,MD,-21207,1,44B,7,3,2,1,,,,2,S,1,1,,,,
2047,5,2,2,1,11604,Calvert Fairgrounds Building,140 Calvert Fair Drive,,Prince Frederick,MD,-20678,1,27C,5,7,5,2,,,,2,O,1,1,,,,
2048,5,2,3,1,13797,Huntingtown High School,4125 Solomons Island Road North,,Huntingtown,MD,20639,1,27B,5,7,5,2,,,,2,S,1,1,,,,
2049,5,3,5,1,11611,Windy Hill Middle School,9560 Boyds Turn Road,,Owings,MD,20736,1,27B,5,7,5,3,,,,2,S,1,1,,,,
2050,5,3,3,1,10284,Sunderland Elementary School,150 Clyde Jones Road,,Sunderland,MD,20689,1,27B,5,7,5,3,,,,2,S,1,1,,,,
2051,5,3,1,1,11609,North Beach Fire Department,8536 Bayside Road,,Chesapeake Beach,MD,-20732,1,27C,5,7,5,3,,,,2,F,1,1,,,,
2052,5,1,1,1,11615,Solomons Rescue Squad,13150 H. G. Trueman Road,,Solomons,MD,-20688,1,29C,5,7,5,1,,,,2,F,1,1,,,,
2053,5,1,2,1,10288,Southern Middle School,9615 H.G. Trueman Road,,Lusby,MD,-20657,1,29C,5,7,5,1,,,,2,S,1,1,,,,
2054,5,1,3,1,11614,St. Leonard Elementary School,5370 St. Leonard Road,,St. Leonard,MD,-20685,1,27C,5,7,5,1,,,,2,S,1,1,,,,
2055,5,1,4,1,10290,Mutual Elementary School,1455 Ball Road,,Port Republic,MD,-20676,1,27C,5,7,5,1,,,,2,S,1,1,,,,
2056,5,2,1,1,10289,St. Leonard Fire Department,200 Calvert Beach Road,,St. Leonard,MD,20685,1,27C,5,7,5,2,,,,2,F,1,1,,,,
2058,6,7,1,11,10293,Ridgely Fire Hall,101 Sunset Blvd.,,Ridgely,MD,21660,1,36,1,2,1,,1,,,2,F,1,1,,,,
2059,6,2,1,11,11508,Greensboro V.F.C. Community Hall,13781 Greensboro Road,,Greensboro,MD,21639,1,36,1,2,1,,1,,,2,F,1,1,,,,
2060,6,3,1,12,10295,Denton Fire Hall,400 S. Fifth Avenue,,Denton,MD,21629,1,36,1,2,1,,2,,,2,F,1,1,,,,
2061,6,4,1,13,10296,Preston Fire Hall,3680 Choptank Road,,Preston,MD,21655,1,37B,1,2,1,,3,,,2,F,1,1,,,,
2062,6,5,1,13,10297,Federalsburg Fire Hall,208 University Avenue,,Federalsburg,MD,21632,1,37B,1,2,1,,3,,,2,F,1,1,,,,
2063,6,6,1,12,10298,Hillsboro Town Hall,22043 Church Street,,Hillsboro,MD,-21641,1,36,1,2,1,,2,,,2,O,1,1,,,,
2064,6,8,1,13,10299,Colonel Richardson High School,25320 Richardson Road,,Federalsburg,MD,-21632,1,36,1,2,1,,3,,,2,S,1,1,,,,
2065,7,1,1,1,14157,Northwest Middle School Cafeteria,99 Kings Drive,,Taneytown,MD,21787,1,5,1,5,3,1,,,1,2,S,1,1,,,,
2067,7,3,1,1,13375,Pleasant Valley Fire Company,2030 South Pleasant Valley Road,,Westminster,MD,21158,1,5,1,5,3,1,,,1,2,F,1,1,,,,
2068,7,9,1,1,14393,Winfield Fire Department Social Hall,1320 West Old Liberty Road,,Sykesville,MD,21784,1,5,8,5,3,4,,,4,2,F,,,,,,
2069,7,9,2,1,13397,Winfield Elementary School Cafeteria,4401 Salem Bottom Road,,Westminster,MD,-21157,1,4,8,5,3,4,,,4,2,S,1,1,,,,
2070,7,10,1,1,13399,Elmer Wolfe Elementary School Gym 1,119 N. Main Street,,Union Bridge,MD,-21791,1,5,1,5,3,1,,,1,2,S,1,1,,,,
2071,7,11,1,1,14009,Old New Windsor School Comm Rm,1100 Green Valley Road,,New Windsor,MD,21776,1,5,8,5,3,4,,,4,2,S,1,1,,,,
2073,7,12,1,1,13399,Elmer Wolfe Elementary School Gym 2,119 N. Main Street,,Union Bridge,MD,-21791,1,5,8,5,3,4,,,4,2,S,1,1,,,,
2074,7,13,1,1,13402,Parr's Ridge Elementary School Gym,202 Watersville Road,,Mt. Airy,MD,21771,1,4,8,5,3,4,,,4,2,S,1,1,,,,
2075,7,2,1,1,13373,Francis Scott Key High School Band Room,3825 Bark Hill Road,,Union Bridge,MD,-21791,1,5,8,5,3,1,,,1,2,S,1,1,,,,
2076,7,2,2,1,13374,Runnymede Elementary School Cafeteria,3000 Langdon Drive,,Westminster,MD,-21158,1,5,1,5,3,1,,,1,2,S,1,1,,,,
2077,7,4,1,1,13376,Sandymount Elementary School,2222 Old Westminster Pike,,Finksburg,MD,-21048,1,5,1,5,3,2,,,2,2,S,1,1,,,,
2078,7,4,2,1,14010,Mechanicsville Elementary School Cafeteria,3838 Sykesville Road,,Sykesville,MD,21784,1,5,1,5,3,2,,,2,2,S,1,1,,,,
2079,7,4,3,1,14010,Mechanicsville Elementary School Gym,3838 Sykesville Road,,Sykesville,MD,21784,1,5,1,5,3,2,,,2,2,S,1,1,,,,
2081,7,5,1,1,13848,Sykesville Middle School Gym,7301 Springfield Avenue,,Sykesville,MD,-21784,1,09A,8,5,3,5,,,5,2,S,1,1,,,,
2082,7,5,2,1,13918,Liberty High School Gym,5855 Bartholow Road,,Sykesville,MD,-21784,1,5,8,5,3,5,,,5,2,S,1,1,,,,
2083,7,6,1,1,13385,Manchester Valley High School Cafeteria,3300 Maple Grove Road,,Manchester,MD,21102,1,5,1,5,3,1,,,1,2,S,1,1,,,,
2084,7,6,2,1,13780,North Carroll Middle School Gym,2401 Hanover Pike,,Hampstead,MD,-21074,1,5,1,5,3,1,,,1,2,S,1,1,,,,
2085,7,7,1,1,13186,Cranberry Station Elementary School Cafeteria,505 North Center Street,,Westminster,MD,-21157,1,5,8,5,3,3,,,3,2,S,1,1,,,,
2086,7,7,2,1,13386,William Winchester Elementary School Gym,70 Monroe Street,,Westminster,MD,-21157,1,5,8,5,3,3,,,3,2,S,1,1,,,,
